date,spx,dax,ftse,nikkei,spx_ret,dax_ret,ftse_ret,nikkei_ret,spx_norm,dax_norm,ftse_norm,nikkei_norm
1994-07-01,469.9,2224.95,3445.98,18124.01,,,,,100.0,100.0,100.0,100.0
1994-07-04,450.88,2184.89,3129.0,19890.98,-4.047669716961055,-1.8004898986494045,-9.198544390855435,9.749332515265664,95.95233028303895,98.1995101013506,90.80145560914457,109.74933251526566
1994-07-05,450.88,2184.89,3129.0,19890.98,0.0,0.0,0.0,0.0,95.95233028303895,98.1995101013506,90.80145560914457,109.74933251526566
1994-07-06,458.21,2131.8,3004.8,21042.71,1.6257097232079465,-2.4298706113351054,-3.969319271332683,5.790212448054333,97.51223664609492,95.81338906492283,87.19725593300019,116.10405202822113
1994-07-07,448.38,2049.1,2964.4,20620.02,-2.145304554680161,-3.879350783375568,-1.3445154419595373,-2.0087241614791917,95.42030219195574,92.09645160565407,86.02487536201603,113.77184188267388
1994-07-08,448.38,2049.1,2964.4,20620.02,0.0,0.0,0.0,0.0,95.42030219195574,92.09645160565407,86.02487536201603,113.77184188267388
1994-07-11,463.07,2043.3,3065.8,19619.22,3.276238904500639,-0.2830510956029486,3.4205910133585204,-4.8535355445823996,98.54649925516068,91.83577159037283,88.96743451790202,108.24988509717221
1994-07-12,451.23,2043.71,3012.5,19174.23,-2.556848856544358,0.020065580188921572,-1.7385348033139847,-2.2681329838801,96.02681421579061,91.8541989707634,87.42070470519272,105.79463374827094
1994-07-13,448.73,2051.25,3005.32,20540.41,-0.5540411763402253,0.368936884391613,-0.23834024896265404,7.125084032057605,95.4947861247074,92.19308299062901,87.21234597995345,113.33259030424283
1994-07-14,453.41,2070.88,3050.38,20718.0,1.042943418091058,0.9569774527727004,1.499341168328172,0.8645883894235817,96.49074271121516,93.07535000786535,88.51995658709569,114.31245072144631
1994-07-15,454.16,2093.61,3074.78,20770.15,0.16541320217904332,1.097601019856298,0.7999003402854754,0.2517134858577075,96.65035113854013,94.09694599878651,89.22802802105643,114.60019057592665
1994-07-18,455.22,2098.19,3082.0,20717.64,0.2333979214373727,0.21876089625096906,0.23481354763592588,-0.25281473653296915,96.8759310491594,94.30279332119824,89.43754751913823,114.31046440605583
1994-07-19,453.86,2116.96,3091.3,20775.16,-0.2987566451386203,0.894580567060177,0.30175210902012584,0.2776378004444524,96.58650776761014,95.1464077844446,89.70742720503311,114.62783346511065
1994-07-20,451.6,2120.97,3077.2,20780.76,-0.49795090997223346,0.18942256821101733,-0.4561187849772108,0.026955267733197452,96.10555437327092,95.32663655363042,89.29825477803121,114.65873170451792
1994-07-21,452.61,2126.75,3095.13,20622.92,0.22364924712134915,0.2725168201341832,0.5826725594696658,-0.7595487364273512,96.32049372206853,95.58641767230725,89.81857120470809,113.78784275665264
1994-07-22,453.11,2148.23,3114.69,20462.89,0.1104703828903375,1.0099917714823103,0.6319605315447063,-0.7759812868400773,96.42689934028517,96.55183262545226,90.38618912471924,112.90487039016202
1994-07-25,454.25,2144.21,3106.15,20297.66,0.2515945355432425,-0.18713080070569266,-0.274184589798665,-0.8074617026236242,96.66950414981912,96.37115440796423,90.13836412283298,111.9932068013646
1994-07-26,453.36,2163.32,3117.18,20345.37,-0.1959273527793015,0.8912373321642963,0.35510197511388064,0.2350517251742179,96.4801021493935,97.23005011348572,90.4584472341685,112.25644876602917
1994-07-27,452.57,2135.93,3082.34,20137.23,-0.17425445562025965,-1.2661094983636434,-1.1176768746110177,-1.0230337418292157,96.3119812726112,95.99901121373514,89.4474140883,111.10802741777344
1994-07-28,454.23,2134.12,3095.9,20247.85,0.3667940871025621,-0.08474060479509715,0.439925511137651,0.5493307669426128,96.66524792509045,95.91766107103531,89.84091608192735,111.71837799692233
1994-07-29,458.26,2152.19,3082.6,20449.39,0.8872157277150183,0.8467190223605092,-0.42960043929067826,0.9953649399812914,97.52287720791658,96.72981415312705,89.45495911177662,112.83038356301944
1994-08-01,458.26,2152.19,3082.6,20449.39,0.0,0.0,0.0,0.0,97.52287720791658,96.72981415312705,89.45495911177662,112.83038356301944
1994-08-02,471.05,2099.57,3440.2,20251.23,2.790992013267579,-2.4449514215752255,11.60059689872186,-0.9690264599579779,100.24473292189828,94.3648171869031,99.83226832425028,111.73702729142173
1994-08-03,465.88,2125.47,3264.4,19898.39,-1.0975480309945884,1.2335859247369463,-5.1101680134875815,-1.7423139236480978,99.14449882953821,95.52888828962448,94.73067168120535,109.7902175070528
1994-08-04,447.1,2203.18,3120.8,19934.99,-4.031080965055378,3.6561325259824917,-4.39897071437324,0.18393447912119498,95.14790380932115,99.02155104609093,90.56349717642006,109.99215957175042
1994-08-05,447.1,2203.18,3120.8,19934.99,0.0,0.0,0.0,0.0,95.14790380932115,99.02155104609093,90.56349717642006,109.99215957175042
1994-08-08,457.89,2182.32,3171.9,20635.83,2.4133303511518545,-0.9468132426764808,1.6374006664957585,3.515627547342648,97.44413705043627,98.08400188768289,92.04638448278864,113.85907423357196
1994-08-09,473.14,2178.1,3180.01,19917.78,3.3304942235034662,-0.19337219106273507,0.2556827138308293,-3.4796274247268166,100.68950840604384,97.89433470415065,92.2817311766174,109.89720266100052
1994-08-10,473.14,2178.1,3180.01,19917.78,0.0,0.0,0.0,0.0,100.68950840604384,97.89433470415065,92.2817311766174,109.89720266100052
1994-08-11,465.65,2056.36,3063.8,19609.02,-1.583040960392279,-5.5892750562416715,-3.6543910239275945,-1.55017276021725,99.09555224515854,92.42275107305782,88.9093958757741,108.19360616110896
1994-08-12,445.45,2041.85,3013.8,19180.04,-4.338022119617735,-0.7056157482153047,-1.6319603107252445,-2.1876666962448943,94.79676526920622,91.77060158655252,87.45842982257588,105.82669067165602
1994-08-15,461.23,2134.34,3142.2,20626.33,3.5424851273992752,4.529715698998471,4.260402150109477,7.540599498228362,98.15492658012343,95.92754893368391,91.18451064718889,113.8066575774346
1994-08-16,465.01,2152.65,3147.3,20786.36,0.8195477310669164,0.8578764395550831,0.16230666412069272,0.7758529995399055,98.95935305384126,96.75048877502867,91.33250918461512,114.68962994392523
