,Date,spx,dax,ftse,nikkei,spx_ret,dax_ret,ftse_ret,nikkei_ret,spx_norm,dax_norm,ftse_norm,nikkei_norm,spx_ret_norm,ftse_ret_norm,dax_ret_norm,nikkei_ret_norm,spx_vol,dax_vol,ftse_vol,nikkei_vol
,,,,,,,,,,,,,,,,,,,,,
0,1994-01-06,467.1199951171875,2220.6298828125,3403.0,18124.009765625,,,,,100.0,100.0,100.0,100.0,,,,,,,,
1,1994-01-07,469.8999938964844,2224.949951171875,3446.0,18124.009765625,0.5951358983465216,0.19454247611507824,1.2635909491625075,0.0,100.59513589834653,100.19454247611507,101.2635909491625,100.0,100.0,100.0,100.0,,0.35418673750072127,0.03784677501298579,1.5966620868054064,0.0
2,1994-01-10,475.2699890136719,2225.0,3440.60009765625,18443.439453125,1.1427953153730908,0.002249436132206739,-0.1567005903583829,1.7624669796076242,101.74473239888601,100.19679628835603,101.10491030432706,101.76246697960762,192.02258148905867,-12.401211836966871,1.1562699196221415,inf,1.305981132838682,5.059962912877214e-06,0.024555075018665728,3.1062898542072217
3,1994-01-11,474.1300048828125,2228.10009765625,3413.800048828125,18485.25,-0.23986032301874793,0.13933023174157455,-0.7789353039425073,0.22669603997271803,101.5006871550995,100.33640071682224,100.31736846394725,101.99315846242894,-40.303453998516446,-61.64457765851964,71.61943988990669,inf,0.0575329745586581,0.019412913477160867,0.6067402077280063,0.05139109453931217
4,1994-01-12,474.1700134277344,2182.06005859375,3372.0,18793.880859375,0.008438306901026316,-2.0663362077372405,-1.2244433836268165,1.6696060879620278,101.5092520945883,98.2631133392702,99.08903908316191,103.69604244542239,1.4178789961201532,-96.90187987167545,-1062.1516950955918,inf,7.120502335590835e-05,4.26974532340592,1.4992615997074872,2.7875844889598667
5,1994-01-13,472.4700012207031,2142.3701171875,3360.0,18577.259765625,-0.3585237697217525,-1.8189206685643944,-0.3558718861209953,-1.1526150206594643,101.14531729736242,96.47578526116737,98.7364090508375,102.50082628436705,-60.24233636684436,-28.16353554580798,-934.9735363131922,-inf,0.1285392934554962,3.3084723985307436,0.12664479933131464,1.3285213858498173
6,1994-01-14,474.9100036621094,2151.050048828125,3400.60009765625,18973.69921875,0.5164354213182065,0.4051555597694767,1.2083362397693476,2.1340039280635104,101.66766754289067,96.86666226898424,99.92947686324567,104.688197943573,86.77604942888335,95.62716799849017,208.2607191294378,inf,0.26670554439211347,0.164151027612118,1.460076468339926,4.553972764990492
7,1994-01-17,473.29998779296875,2115.56005859375,3407.800048828125,18725.369140625,-0.33901494108894425,-1.6498914218062821,0.21172590028557536,-1.3088121365368632,101.32299895966364,95.26846751761822,100.14105344778503,103.31802610336578,-56.96429034626151,16.75588927143746,-848.0880138640351,-inf,0.11493113028154034,2.7221417037499553,0.0448278568517374,1.7129892087461887
8,1994-01-18,474.25,2130.35009765625,3437.0,18514.55078125,0.20072094475667157,0.6991075012226844,0.8568563517074912,-1.1258435430125946,101.52637544043127,95.9344965203338,100.9991184249192,102.15482677771297,33.72690931841596,67.81121313629265,359.35982474549127,-inf,0.0402888976640108,0.48875129826582564,0.7342028074614718,1.267523683343152
9,1994-01-19,474.29998779296875,2132.52001953125,3475.10009765625,19039.400390625,0.01054038860701656,0.10185752461002728,1.1085277176680286,2.83479526765793,101.53707671494129,96.03221302373649,102.11872164725978,105.05070697289173,1.771089365689608,87.72836798196023,52.35747310514092,inf,0.00011109979198692449,0.010374955319682314,1.2288337008382886,8.036064209535796
